Fecha,Fecha_dt,Tipo_Dia,Temperatura_Media_GBA,Demanda_Dia_Anterior,Mes_Estacional,Demanda_Actual,Cantidad_Cortes,Total_Usuarios_Afectados,Alerta_Corte
23/11/2022,23/11/2022,1,29.2,6662.3,11,6775.7,9696,578538,0
24/11/2022,24/11/2022,1,27.2,6775.7,11,6950.1,3662,181396,0
25/11/2022,25/11/2022,1,24.1,6950.1,11,6167.1,3535,267249,0
26/11/2022,26/11/2022,0,28.2,6167.1,11,6966.5,4849,96980,0
27/11/2022,27/11/2022,0,15.7,6966.5,11,5384.5,2943,102947,0
28/11/2022,28/11/2022,1,29.8,5384.5,11,7864.9,17815,1183809,1
29/11/2022,29/11/2022,1,19.8,7864.9,11,6342.4,4776,342194,0
30/11/2022,30/11/2022,1,24.8,6342.4,11,5860.8,4084,255714,0
01/12/2022,01/12/2022,1,22.2,5860.8,12,6530.5,3167,121648,0
02/12/2022,02/12/2022,1,21.7,6530.5,12,6364.6,4510,241926,0
03/12/2022,03/12/2022,0,30.4,6364.6,12,7252.5,17648,1373441,1
04/12/2022,04/12/2022,0,24.9,7252.5,12,6902.9,3039,248090,0
05/12/2022,05/12/2022,1,27.8,6902.9,12,6624.8,3312,230765,0
06/12/2022,06/12/2022,1,26.6,6624.8,12,7467.4,2878,268047,0
07/12/2022,07/12/2022,1,28.5,7467.4,12,7338.8,944,73582,0
08/12/2022,08/12/2022,1,27.2,7338.8,12,7186.2,3363,185136,0
09/12/2022,09/12/2022,1,22.5,7186.2,12,6286.3,2267,145972,0
10/12/2022,10/12/2022,0,30.6,6286.3,12,7022.7,20941,878321,1
11/12/2022,11/12/2022,0,25.5,7022.7,12,5704.1,3029,205478,0
12/12/2022,12/12/2022,1,21.9,5704.1,12,6398.9,1216,112166,0
13/12/2022,13/12/2022,1,25.9,6398.9,12,6319.8,2925,244839,0
14/12/2022,14/12/2022,1,32.8,6319.8,12,8725.2,47924,4698477,1
15/12/2022,15/12/2022,1,30.6,8725.2,12,7825.1,20887,1335562,1
16/12/2022,16/12/2022,1,26.5,7825.1,12,6586,3436,333023,0
17/12/2022,17/12/2022,0,26.6,6586,12,6015,4436,293370,0
18/12/2022,18/12/2022,0,26.7,6015,12,6552.1,1813,180269,0
19/12/2022,19/12/2022,1,35.2,6552.1,12,8939.4,90936,6325768,1
20/12/2022,20/12/2022,1,29.4,8939.4,12,7757.5,9151,770007,1
21/12/2022,21/12/2022,1,29.6,7757.5,12,7480.7,12164,1210345,1
22/12/2022,22/12/2022,1,31.8,7480.7,12,8477.4,36313,2401431,1
23/12/2022,23/12/2022,1,29.1,8477.4,12,7780.7,10439,776325,1
24/12/2022,24/12/2022,0,27.4,7780.7,12,6904.6,3194,305912,1
25/12/2022,25/12/2022,0,27.7,6904.6,12,6372.3,4210,283501,1
26/12/2022,26/12/2022,1,28.2,6372.3,12,7550.6,7387,321941,0
27/12/2022,27/12/2022,1,28.3,7550.6,12,7404.4,4600,519156,1
28/12/2022,28/12/2022,1,31.1,7404.4,12,8463.8,28198,1708931,1
29/12/2022,29/12/2022,1,28.8,8463.8,12,7284.4,5258,384754,1
30/12/2022,30/12/2022,1,31.2,7284.4,12,8323.5,26983,2512660,1
31/12/2022,31/12/2022,0,28.4,8323.5,12,6541.6,5498,317950,1
01/01/2023,01/01/2023,0,29,6541.6,1,6730.7,9455,471262,0
02/01/2023,02/01/2023,1,21.8,6730.7,1,6327.5,2615,196320,0
03/01/2023,03/01/2023,1,32,6327.5,1,8375.7,37024,1263942,1
04/01/2023,04/01/2023,1,30,8375.7,1,7765.1,14515,932470,1
05/01/2023,05/01/2023,1,32.3,7765.1,1,8439.4,40602,3041121,1
06/01/2023,06/01/2023,1,18.7,8439.4,1,6773.4,3442,222356,0
07/01/2023,07/01/2023,0,36.2,6773.4,1,8845.6,109050,4267233,1
08/01/2023,08/01/2023,0,28.4,8845.6,1,6860.7,7273,740999,1
09/01/2023,09/01/2023,1,32.8,6860.7,1,8363.3,46686,3364695,1
10/01/2023,10/01/2023,1,25.3,8363.3,1,6358.2,4082,402579,0
11/01/2023,11/01/2023,1,31.1,6358.2,1,8361.6,25575,1657241,1
12/01/2023,12/01/2023,1,25.3,8361.6,1,6887.8,4003,209756,0
13/01/2023,13/01/2023,1,26.8,6887.8,1,7441.8,4007,302062,0
14/01/2023,14/01/2023,0,35.7,7441.8,1,8243.8,98123,6445136,1
15/01/2023,15/01/2023,0,28.3,8243.8,1,6506.1,3536,164228,0
16/01/2023,16/01/2023,1,29.8,6506.1,1,7258.2,12782,1270475,1
17/01/2023,17/01/2023,1,32,7258.2,1,8182.3,34636,1993460,1
18/01/2023,18/01/2023,1,30.7,8182.3,1,8274,22918,760755,1
19/01/2023,19/01/2023,1,29.5,8274,1,7535.1,12219,1179907,1
20/01/2023,20/01/2023,1,30.2,7535.1,1,8042.1,19193,1149930,1
21/01/2023,21/01/2023,0,37.4,8042.1,1,8792.8,139278,8056330,1
22/01/2023,22/01/2023,0,28.7,8792.8,1,6772.2,5005,173634,1
23/01/2023,23/01/2023,1,29.6,6772.2,1,7355.7,12080,1266211,1
24/01/2023,24/01/2023,1,32.6,7355.7,1,8475.6,45539,2013296,1
25/01/2023,25/01/2023,1,32.7,8475.6,1,7577.7,38896,2768189,1
26/01/2023,26/01/2023,1,33,7577.7,1,8493.9,52343,4619395,1
27/01/2023,27/01/2023,1,31,8493.9,1,7560.9,22468,1762262,1
28/01/2023,28/01/2023,0,24.8,7560.9,1,6061.8,4803,330479,0
29/01/2023,29/01/2023,0,34.4,6061.8,1,8333.2,71235,2562086,1
30/01/2023,30/01/2023,1,24.7,8333.2,1,6615,500,26902,0
31/01/2023,31/01/2023,1,29.7,6615,1,8181.3,15573,1148602,1
01/02/2023,01/02/2023,1,25.9,8181.3,2,6490.3,3437,186479,0
02/02/2023,02/02/2023,1,28.3,6490.3,2,7899.2,4487,332339,0
03/02/2023,03/02/2023,1,29.6,7899.2,2,7979.7,12042,1007131,1
04/02/2023,04/02/2023,0,29.5,7979.7,2,6804,14632,1305906,1
05/02/2023,05/02/2023,0,29.8,6804,2,7290.7,11949,543397,1
06/02/2023,06/02/2023,1,33.9,7290.7,2,8443.1,65943,7513078,1
07/02/2023,07/02/2023,1,29.8,8443.1,2,7502.6,11445,976826,1
08/02/2023,08/02/2023,1,27.3,7502.6,2,6942.4,500,34982,0
09/02/2023,09/02/2023,1,31.5,6942.4,2,8016.3,29626,2719392,1
10/02/2023,10/02/2023,1,32.2,8016.3,2,8033,37714,4424159,1
11/02/2023,11/02/2023,0,23.6,8033,2,5866.9,2400,98941,0
12/02/2023,12/02/2023,0,30,5866.9,2,6922.3,13628,892562,1
13/02/2023,13/02/2023,1,30.2,6922.3,2,7955.8,17963,402934,1
14/02/2023,14/02/2023,1,26.7,7955.8,2,6803.9,2774,204868,0
15/02/2023,15/02/2023,1,32.4,6803.9,2,7853.8,37864,2927185,1
16/02/2023,16/02/2023,1,27,7853.8,2,7131,3729,258109,1
17/02/2023,17/02/2023,1,27.9,7131,2,6701.3,1047,59584,0
18/02/2023,18/02/2023,0,26.7,6701.3,2,6154.4,500,14504,0
19/02/2023,19/02/2023,0,27.3,6154.4,2,5914.5,4216,326616,0
20/02/2023,20/02/2023,1,23.3,5914.5,2,6896.2,3760,372648,0
21/02/2023,21/02/2023,1,22,6896.2,2,6573.4,2913,169477,0
22/02/2023,22/02/2023,1,32.5,6573.4,2,8456.7,41990,3308862,1
23/02/2023,23/02/2023,1,23.9,8456.7,2,6679.1,1938,74878,0
24/02/2023,24/02/2023,1,23.3,6679.1,2,6046.1,2605,206170,0
25/02/2023,25/02/2023,0,19.1,6046.1,2,5663,606,37652,0
26/02/2023,26/02/2023,0,24.3,5663,2,5634.9,1891,103535,0
27/02/2023,27/02/2023,1,21.8,5634.9,2,6379.2,3978,217965,0
28/02/2023,28/02/2023,1,32,6379.2,2,8681.7,41049,2550282,1
01/03/2023,01/03/2023,1,29.7,8681.7,3,7944.7,13342,1035988,1
02/03/2023,02/03/2023,1,23.6,7944.7,3,6386.6,4134,180890,0
03/03/2023,03/03/2023,1,33.8,6386.6,3,8253.5,59384,3685234,1
04/03/2023,04/03/2023,0,29.2,8253.5,3,6512,9797,677664,1
05/03/2023,05/03/2023,0,24.5,6512,3,5588.2,1794,86146,0
06/03/2023,06/03/2023,1,16.8,5588.2,3,6328,3461,366635,0
07/03/2023,07/03/2023,1,33.4,6328,3,8310.9,55834,2955298,1
08/03/2023,08/03/2023,1,20.4,8310.9,3,7023.5,4980,281924,0
09/03/2023,09/03/2023,1,19.4,7023.5,3,6754.9,1688,85132,0
10/03/2023,10/03/2023,1,28.6,6754.9,3,7630.6,7666,812362,0
11/03/2023,11/03/2023,0,33.4,7630.6,3,7871.6,53590,4343903,1
12/03/2023,12/03/2023,0,29.5,7871.6,3,6811.3,10262,526113,1
13/03/2023,13/03/2023,1,26.5,6811.3,3,6639.4,2724,250947,0
14/03/2023,14/03/2023,1,26.5,6639.4,3,6948.2,1731,128118,0
15/03/2023,15/03/2023,1,27.3,6948.2,3,7202.3,3086,231897,0
16/03/2023,16/03/2023,1,26.8,7202.3,3,6627.5,2906,183398,0
17/03/2023,17/03/2023,1,25,6627.5,3,6650.3,3361,184894,0
18/03/2023,18/03/2023,0,24.2,6650.3,3,5503.4,3126,239937,0
19/03/2023,19/03/2023,0,23.5,5503.4,3,4927.7,4196,247976,0
20/03/2023,20/03/2023,1,20.9,4927.7,3,6041.9,4385,466279,0
21/03/2023,21/03/2023,1,22.4,6041.9,3,6175.9,1424,63530,0
22/03/2023,22/03/2023,1,17.3,6175.9,3,6866.3,4303,433411,0
23/03/2023,23/03/2023,1,22.7,6866.3,3,6467,1220,82683,0
24/03/2023,24/03/2023,1,19.4,6467,3,5899.4,3881,294885,0
25/03/2023,25/03/2023,0,18.9,5899.4,3,5645.8,3929,340499,0
26/03/2023,26/03/2023,0,23.2,5645.8,3,5035.8,500,28697,0
27/03/2023,27/03/2023,1,27.3,5035.8,3,7449.8,3247,283414,0
28/03/2023,28/03/2023,1,25.5,7449.8,3,6533.7,2297,45940,0
29/03/2023,29/03/2023,1,16.6,6533.7,3,6271.9,1861,103471,0
30/03/2023,30/03/2023,1,18.5,6271.9,3,6697.7,5026,258933,0
31/03/2023,31/03/2023,1,25.1,6697.7,3,6188.9,2019,90713,0
01/04/2023,01/04/2023,0,18.2,6188.9,4,5080.9,1790,117604,0
02/04/2023,02/04/2023,0,20.6,5080.9,4,5324.9,3113,241926,0
03/04/2023,03/04/2023,1,23.2,5324.9,4,6611.5,4028,338566,0
04/04/2023,04/04/2023,1,17.7,6611.5,4,5844.2,2787,208516,0
05/04/2023,05/04/2023,1,21.3,5844.2,4,5450.4,4749,269202,0
06/04/2023,06/04/2023,1,16.1,5450.4,4,6164.7,3796,293735,0
07/04/2023,07/04/2023,1,18.5,6164.7,4,6465.5,500,36242,0
08/04/2023,08/04/2023,0,21.5,6465.5,4,5860.1,2205,195630,0
09/04/2023,09/04/2023,0,14.7,5860.1,4,5406.1,2157,184507,0
10/04/2023,10/04/2023,1,21.6,5406.1,4,6176.6,3719,262596,0
11/04/2023,11/04/2023,1,19.8,6176.6,4,6646.2,500,26027,0
12/04/2023,12/04/2023,1,21.7,6646.2,4,5739.1,6823,388508,0
13/04/2023,13/04/2023,1,20.3,5739.1,4,6183.4,3796,223979,0
14/04/2023,14/04/2023,1,24.2,6183.4,4,6407.1,3223,205287,0
15/04/2023,15/04/2023,0,19.7,6407.1,4,5634.8,4772,359622,0
16/04/2023,16/04/2023,0,17.5,5634.8,4,5347.1,6515,549237,0
17/04/2023,17/04/2023,1,19.3,5347.1,4,6310.3,4306,297017,0
18/04/2023,18/04/2023,1,20.6,6310.3,4,5553.5,4423,311036,0
19/04/2023,19/04/2023,1,18.7,5553.5,4,6102.5,3196,232880,0
20/04/2023,20/04/2023,1,18.5,6102.5,4,6436.1,2787,166333,0
21/04/2023,21/04/2023,1,15.7,6436.1,4,6005.3,2286,117711,0
22/04/2023,22/04/2023,0,15.7,6005.3,4,5517.7,1760,61408,0
23/04/2023,23/04/2023,0,12.9,5517.7,4,5949.1,1969,110455,0
24/04/2023,24/04/2023,1,23.8,5949.1,4,6197.2,974,77396,0
25/04/2023,25/04/2023,1,13.1,6197.2,4,6636.1,2886,161447,0
26/04/2023,26/04/2023,1,14.9,6636.1,4,6026.2,500,32621,0
27/04/2023,27/04/2023,1,14.6,6026.2,4,6298,3286,260673,0
28/04/2023,28/04/2023,1,20.1,6298,4,6483.1,2945,236818,0
29/04/2023,29/04/2023,0,15.8,6483.1,4,5547.1,3220,155878,0
30/04/2023,30/04/2023,0,21,5547.1,4,5324,2216,199309,0
01/05/2023,01/05/2023,1,14.1,5324,5,6502.3,7615,704745,0
02/05/2023,02/05/2023,1,17.3,6502.3,5,6514.4,5040,238911,0
03/05/2023,03/05/2023,1,13.2,6514.4,5,5955,1133,60641,0
04/05/2023,04/05/2023,1,23.5,5955,5,6647.7,3349,314209,0
05/05/2023,05/05/2023,1,11.7,6647.7,5,6694.1,2087,139960,0
06/05/2023,06/05/2023,0,16.7,6694.1,5,5627.6,1478,37843,0
07/05/2023,07/05/2023,0,17.7,5627.6,5,5859.2,989,41544,0
08/05/2023,08/05/2023,1,16.8,5859.2,5,5888.5,3648,237165,0
09/05/2023,09/05/2023,1,14.5,5888.5,5,6162.2,1977,92403,0
10/05/2023,10/05/2023,1,14.6,6162.2,5,6273.4,4451,274767,0
11/05/2023,11/05/2023,1,15,6273.4,5,6064.9,4490,317209,0
12/05/2023,12/05/2023,1,14.2,6064.9,5,6940.5,5060,502180,0
13/05/2023,13/05/2023,0,17.9,6940.5,5,5243,1721,110472,0
14/05/2023,14/05/2023,0,22.1,5243,5,5333.3,3713,339556,0
15/05/2023,15/05/2023,1,12.3,5333.3,5,6766.3,3948,389174,0
16/05/2023,16/05/2023,1,9.3,6766.3,5,6794.4,2288,225794,0
17/05/2023,17/05/2023,1,13.6,6794.4,5,6391.3,1842,139430,0
18/05/2023,18/05/2023,1,22.8,6391.3,5,6395.2,5414,166395,0
19/05/2023,19/05/2023,1,10.8,6395.2,5,6830.1,3341,264662,0
20/05/2023,20/05/2023,0,19.2,6830.1,5,5472,3953,359596,0
21/05/2023,21/05/2023,0,19.2,5472,5,5341.2,1766,120756,0
22/05/2023,22/05/2023,1,11.3,5341.2,5,6400.7,1171,122828,0
23/05/2023,23/05/2023,1,15.1,6400.7,5,6396.5,2145,187036,0
24/05/2023,24/05/2023,1,18.6,6396.5,5,6826.5,2813,228881,0
25/05/2023,25/05/2023,1,11.5,6826.5,5,6830.5,1403,128693,0
26/05/2023,26/05/2023,1,12,6830.5,5,6817.6,2985,228852,0
27/05/2023,27/05/2023,0,10.5,6817.6,5,6382.8,500,10071,0
28/05/2023,28/05/2023,0,8.9,6382.8,5,6034.2,1319,79162,0
29/05/2023,29/05/2023,1,10,6034.2,5,7560.8,4310,404895,0
30/05/2023,30/05/2023,1,7.9,7560.8,5,7425.7,3905,210277,0
31/05/2023,31/05/2023,1,12.2,7425.7,5,7209.6,2412,158059,0
01/06/2023,01/06/2023,1,9.2,7209.6,6,6950.1,1473,72329,0
02/06/2023,02/06/2023,1,12.6,6950.1,6,7205.4,1458,154079,0
03/06/2023,03/06/2023,0,6.2,7205.4,6,7052.5,2440,252856,0
04/06/2023,04/06/2023,0,12.7,7052.5,6,6010.9,3966,207511,0
05/06/2023,05/06/2023,1,14.4,6010.9,6,6460.2,4392,320378,0
06/06/2023,06/06/2023,1,4.4,6460.2,6,7815.4,3832,216086,0
07/06/2023,07/06/2023,1,12.5,7815.4,6,7035.2,1269,104437,0
08/06/2023,08/06/2023,1,15.4,7035.2,6,6342.1,3401,272738,0
09/06/2023,09/06/2023,1,6.8,6342.1,6,6939.9,1764,152116,0
10/06/2023,10/06/2023,0,16.8,6939.9,6,5164.8,2222,170290,0
11/06/2023,11/06/2023,0,12.3,5164.8,6,5849.2,4987,641867,0
12/06/2023,12/06/2023,1,8.2,5849.2,6,7413,4240,209632,0
13/06/2023,13/06/2023,1,10.4,7413,6,6973,3236,115809,0
14/06/2023,14/06/2023,1,12.5,6973,6,7040.7,1092,67854,0
15/06/2023,15/06/2023,1,10.7,7040.7,6,6359.7,3317,128169,0
16/06/2023,16/06/2023,1,12.2,6359.7,6,6763.1,4593,184412,0
17/06/2023,17/06/2023,0,7,6763.1,6,6154.6,2436,121735,0
18/06/2023,18/06/2023,0,10.8,6154.6,6,6357.9,5026,259121,0
19/06/2023,19/06/2023,1,5.2,6357.9,6,7741.7,6147,312929,0
20/06/2023,20/06/2023,1,9.6,7741.7,6,7235.9,5495,441602,0
21/06/2023,21/06/2023,1,6.8,7235.9,6,7270.8,3457,206992,0
22/06/2023,22/06/2023,1,7.3,7270.8,6,7838.8,5575,370234,0
23/06/2023,23/06/2023,1,14.1,7838.8,6,6747.5,5121,450057,0
24/06/2023,24/06/2023,0,13.6,6747.5,6,5885.1,3671,200706,0
25/06/2023,25/06/2023,0,11.8,5885.1,6,5941.1,2248,145466,0
26/06/2023,26/06/2023,1,5.8,5941.1,6,7854,4097,316760,0
27/06/2023,27/06/2023,1,8.5,7854,6,7062.9,3357,104633,0
28/06/2023,28/06/2023,1,13.7,7062.9,6,6751.7,1064,23729,0
29/06/2023,29/06/2023,1,9.9,6751.7,6,7559.8,3084,237228,0
30/06/2023,30/06/2023,1,17.5,7559.8,6,6621.2,4644,370778,0
01/07/2023,01/07/2023,0,10.7,6621.2,7,5926.1,500,55642,0
02/07/2023,02/07/2023,0,10,5926.1,7,6358.4,5301,387831,0
03/07/2023,03/07/2023,1,8.2,6358.4,7,6932.1,4683,404586,0
04/07/2023,04/07/2023,1,9.7,6932.1,7,7266.7,2310,152669,0
05/07/2023,05/07/2023,1,8.7,7266.7,7,7380.2,3815,289728,0
06/07/2023,06/07/2023,1,11.6,7380.2,7,6249.1,3004,310448,0
07/07/2023,07/07/2023,1,12.5,6249.1,7,6326.5,4844,133307,0
08/07/2023,08/07/2023,0,6.4,6326.5,7,6705.1,4474,350190,0
09/07/2023,09/07/2023,0,4.4,6705.1,7,6999.7,899,101327,0
10/07/2023,10/07/2023,1,2.6,6999.7,7,7797.2,5366,405887,0
11/07/2023,11/07/2023,1,10.8,7797.2,7,7046.7,2691,277203,0
12/07/2023,12/07/2023,1,5.2,7046.7,7,7845.4,4851,278523,0
13/07/2023,13/07/2023,1,1.5,7845.4,7,8266.7,5741,398190,0
14/07/2023,14/07/2023,1,10.4,8266.7,7,6763.3,5622,397309,0
15/07/2023,15/07/2023,0,17.7,6763.3,7,5814.6,4560,116955,0
16/07/2023,16/07/2023,0,9,5814.6,7,6896.6,1890,88142,0
17/07/2023,17/07/2023,1,11.9,6896.6,7,6619.9,998,47966,0
18/07/2023,18/07/2023,1,9.3,6619.9,7,6971.3,2421,209274,0
19/07/2023,19/07/2023,1,8.7,6971.3,7,7392.4,3651,319254,0
20/07/2023,20/07/2023,1,12.2,7392.4,7,6612.6,3360,256975,0
21/07/2023,21/07/2023,1,8,6612.6,7,7308.2,4879,421945,0
22/07/2023,22/07/2023,0,10,7308.2,7,6471.9,4184,279143,0
23/07/2023,23/07/2023,0,10.2,6471.9,7,5647.2,4454,418848,0
24/07/2023,24/07/2023,1,6.7,5647.2,7,7940.5,5692,399440,0
25/07/2023,25/07/2023,1,12.6,7940.5,7,6681.8,916,65180,0
26/07/2023,26/07/2023,1,8.5,6681.8,7,7151.6,2706,175046,0
27/07/2023,27/07/2023,1,6.5,7151.6,7,7548.2,4831,404301,0
28/07/2023,28/07/2023,1,11.1,7548.2,7,6873.7,2922,179925,0
29/07/2023,29/07/2023,0,6.1,6873.7,7,6315.6,3754,336090,0
30/07/2023,30/07/2023,0,9.4,6315.6,7,6788.5,2521,119387,0
31/07/2023,31/07/2023,1,9.3,6788.5,7,7167.4,1455,69871,0
01/08/2023,01/08/2023,1,13.2,7167.4,8,6702.9,2814,235668,0
02/08/2023,02/08/2023,1,11.1,6702.9,8,7170.5,3463,236277,0
03/08/2023,03/08/2023,1,9.4,7170.5,8,6833.7,2016,122819,0
04/08/2023,04/08/2023,1,12.4,6833.7,8,6832,2646,232321,0
05/08/2023,05/08/2023,0,14.4,6832,8,5509.7,1590,91989,0
06/08/2023,06/08/2023,0,11.6,5509.7,8,6264,4678,308729,0
07/08/2023,07/08/2023,1,9.7,6264,8,6456.8,2558,250644,0
08/08/2023,08/08/2023,1,5.1,6456.8,8,7755.3,6455,650553,0
09/08/2023,09/08/2023,1,6.1,7755.3,8,7454.2,5293,536964,0
10/08/2023,10/08/2023,1,8.8,7454.2,8,7359.7,2878,185220,0
11/08/2023,11/08/2023,1,7.8,7359.7,8,7521,1592,150625,0
12/08/2023,12/08/2023,0,9.4,7521,8,6127.7,500,25510,0
13/08/2023,13/08/2023,0,10.3,6127.7,8,5991.3,791,41022,0
14/08/2023,14/08/2023,1,12,5991.3,8,6716.8,939,21588,0
15/08/2023,15/08/2023,1,10,6716.8,8,6781,5067,524218,0
16/08/2023,16/08/2023,1,12,6781,8,7002.6,3173,167281,0
17/08/2023,17/08/2023,1,10.7,7002.6,8,6834.2,3584,241810,0
18/08/2023,18/08/2023,1,3.6,6834.2,8,7137.9,500,25896,0
19/08/2023,19/08/2023,0,7.3,7137.9,8,6542.6,1203,100935,0
20/08/2023,20/08/2023,0,10.2,6542.6,8,5908.4,4330,270570,0
21/08/2023,21/08/2023,1,6.6,5908.4,8,7070.6,3430,150589,0
22/08/2023,22/08/2023,1,13,7070.6,8,6228.8,2779,219077,0
23/08/2023,23/08/2023,1,16.4,6228.8,8,6332.8,3847,158978,0
24/08/2023,24/08/2023,1,15.4,6332.8,8,6698.6,5453,290382,0
25/08/2023,25/08/2023,1,10.5,6698.6,8,7069,2668,74336,0
26/08/2023,26/08/2023,0,16.6,7069,8,5318,3104,128880,0
27/08/2023,27/08/2023,0,12,5318,8,6086.8,3288,241900,0
28/08/2023,28/08/2023,1,10.4,6086.8,8,6852.3,6588,202312,0
29/08/2023,29/08/2023,1,9.5,6852.3,8,6916.6,500,20188,0
30/08/2023,30/08/2023,1,10.7,6916.6,8,6598.7,4024,281489,0
31/08/2023,31/08/2023,1,10.6,6598.7,8,6434.5,2827,167154,0
01/09/2023,01/09/2023,1,12.6,6434.5,9,6543,3850,422886,0
02/09/2023,02/09/2023,0,12.7,6543,9,5892.4,2013,214742,0
03/09/2023,03/09/2023,0,12.3,5892.4,9,5876,2926,154029,0
04/09/2023,04/09/2023,1,13.9,5876,9,6340.2,4067,330007,0
05/09/2023,05/09/2023,1,16.7,6340.2,9,6016.3,7669,651754,0
06/09/2023,06/09/2023,1,16,6016.3,9,6482.5,4212,244508,0
07/09/2023,07/09/2023,1,7.6,6482.5,9,7014.9,1727,69233,0
08/09/2023,08/09/2023,1,4,7014.9,9,8182.8,5778,403038,0
09/09/2023,09/09/2023,0,16.4,8182.8,9,5199.3,2319,154313,0
10/09/2023,10/09/2023,0,8.4,5199.3,9,6264.3,500,30642,0
11/09/2023,11/09/2023,1,12.6,6264.3,9,6220,2504,197431,0
12/09/2023,12/09/2023,1,9.4,6220,9,6989.6,4099,225385,0
13/09/2023,13/09/2023,1,7.3,6989.6,9,7747.6,2326,109229,0
14/09/2023,14/09/2023,1,15.7,7747.6,9,6454.7,4572,330014,0
15/09/2023,15/09/2023,1,16.6,6454.7,9,6593.5,3731,289971,0
16/09/2023,16/09/2023,0,12.1,6593.5,9,6091.6,1898,88194,0
17/09/2023,17/09/2023,0,5.2,6091.6,9,6638.9,2787,246821,0
18/09/2023,18/09/2023,1,12.5,6638.9,9,6575.8,5397,186684,0
19/09/2023,19/09/2023,1,15.9,6575.8,9,6065.9,4100,239594,0
20/09/2023,20/09/2023,1,9.5,6065.9,9,7524.2,3134,203208,0
21/09/2023,21/09/2023,1,15.5,7524.2,9,5941,2643,151379,0
22/09/2023,22/09/2023,1,15,5941,9,6568.1,3114,182788,0
23/09/2023,23/09/2023,0,17.2,6568.1,9,5767.9,2232,239764,0
24/09/2023,24/09/2023,0,15.8,5767.9,9,6048.9,500,26491,0
25/09/2023,25/09/2023,1,12.1,6048.9,9,6612.1,6063,720432,0
26/09/2023,26/09/2023,1,19.9,6612.1,9,6513.7,3232,254495,0
27/09/2023,27/09/2023,1,15.3,6513.7,9,6984.5,3597,258412,0
28/09/2023,28/09/2023,1,15.9,6984.5,9,6114.7,2913,231655,0
29/09/2023,29/09/2023,1,12.9,6114.7,9,6154.5,1897,228775,0
30/09/2023,30/09/2023,0,14.8,6154.5,9,4966,2721,136398,0
01/10/2023,01/10/2023,0,13.4,4966,10,5953.8,600,28554,0
02/10/2023,02/10/2023,1,16,5953.8,10,5735.1,6415,352200,0
03/10/2023,03/10/2023,1,22.8,5735.1,10,6188.3,1148,81098,0
04/10/2023,04/10/2023,1,12.2,6188.3,10,6851.2,1452,51523,0
05/10/2023,05/10/2023,1,11.5,6851.2,10,6880.6,2339,164775,0
06/10/2023,06/10/2023,1,22.5,6880.6,10,6427.6,4932,512291,0
07/10/2023,07/10/2023,0,16.8,6427.6,10,5566.7,3021,220618,0
08/10/2023,08/10/2023,0,15.3,5566.7,10,5883.7,1145,73447,0
09/10/2023,09/10/2023,1,21.5,5883.7,10,6014.3,4881,281325,0
10/10/2023,10/10/2023,1,15.9,6014.3,10,6096.9,4096,360326,0
11/10/2023,11/10/2023,1,24.6,6096.9,10,6218.2,3807,203611,0
12/10/2023,12/10/2023,1,20.7,6218.2,10,6549.1,4073,435517,0
13/10/2023,13/10/2023,1,16.8,6549.1,10,6570.1,6591,716225,0
14/10/2023,14/10/2023,0,26.2,6570.1,10,6185.4,6277,471622,0
15/10/2023,15/10/2023,0,16.8,6185.4,10,5855,1969,137376,0
16/10/2023,16/10/2023,1,21.6,5855,10,5946.6,5435,492482,0
17/10/2023,17/10/2023,1,20.3,5946.6,10,6800.2,3574,328436,0
18/10/2023,18/10/2023,1,23.9,6800.2,10,6757,3748,201942,0
19/10/2023,19/10/2023,1,25,6757,10,6770.7,500,29734,0
20/10/2023,20/10/2023,1,19.8,6770.7,10,6834.5,2744,119509,0
21/10/2023,21/10/2023,0,17.3,6834.5,10,5003,1780,139162,0
22/10/2023,22/10/2023,0,21.7,5003,10,5342.7,4242,353496,0
23/10/2023,23/10/2023,1,17.9,5342.7,10,6079.4,4606,198064,0
24/10/2023,24/10/2023,1,27.5,6079.4,10,7391.4,500,30448,0
25/10/2023,25/10/2023,1,21.1,7391.4,10,5985,2966,127700,0
26/10/2023,26/10/2023,1,19.5,5985,10,6527.2,4682,243576,0
27/10/2023,27/10/2023,1,21.6,6527.2,10,6711.2,2719,220294,0
28/10/2023,28/10/2023,0,16.4,6711.2,10,5708.6,4093,226467,0
29/10/2023,29/10/2023,0,17.9,5708.6,10,5585.1,3526,225605,0
30/10/2023,30/10/2023,1,25.6,5585.1,10,6403.6,3512,131537,0
31/10/2023,31/10/2023,1,19.3,6403.6,10,6045.9,2593,191207,0
01/11/2023,01/11/2023,1,18.1,6045.9,11,6674.9,1175,81209,0
02/11/2023,02/11/2023,1,23.8,6674.9,11,6533.8,1317,72989,0
03/11/2023,03/11/2023,1,26.2,6533.8,11,6838.3,4064,269116,0
04/11/2023,04/11/2023,0,24.8,6838.3,11,5574.6,3029,222952,0
05/11/2023,05/11/2023,0,25.9,5574.6,11,5367.3,2792,149937,0
06/11/2023,06/11/2023,1,19.9,5367.3,11,5978.7,2364,95682,0
07/11/2023,07/11/2023,1,17.8,5978.7,11,6873.4,2542,269735,0
08/11/2023,08/11/2023,1,28.2,6873.4,11,6965.9,6298,361092,0
09/11/2023,09/11/2023,1,21.9,6965.9,11,6356.8,2497,169957,0
